datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T17-41-56,0.0,0.0,-77.5625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-42-01,44.566820166666666,-123.27438816666667,-77.625,-64,-90,2462,11,30.0,121.5,28.0,None,True,True
2026-02-11T17-42-06,44.56682166666666,-123.2743895,-77.625,-63,-90,2462,11,90.0,162.0,28.0,None,True,True
2026-02-11T17-42-11,44.56682583333333,-123.27440733333333,-71.3125,-61,-90,2462,11,81.0,162.0,28.0,None,True,True
2026-02-11T17-42-16,44.56683366666666,-123.27448683333333,-89.375,-64,-92,2462,11,60.0,216.0,28.0,None,True,True
2026-02-11T17-42-21,44.56682983333334,-123.274545,-86.125,-63,-92,2462,11,120.0,300.0,28.0,None,True,True
2026-02-11T17-42-26,44.56682816666667,-123.27460016666667,-84.25,-65,-92,2462,11,120.0,243.0,28.0,None,True,True
2026-02-11T17-42-31,44.56682816666667,-123.27465983333335,-84.4375,-69,-92,2462,11,54.0,243.0,28.0,None,True,True
2026-02-11T17-42-36,44.56682583333333,-123.274731,-81.875,-69,-92,2462,11,30.0,162.0,28.0,None,True,True
2026-02-11T17-42-41,44.5668275,-123.27480249999999,-82.4375,-70,-92,2462,11,30.0,162.0,28.0,None,True,True
2026-02-11T17-42-46,44.56682466666666,-123.27487483333334,-84.625,-74,-92,2462,11,15.0,162.0,28.0,None,True,True
2026-02-11T17-42-51,44.566822,-123.27494766666665,-80.5,-71,-92,2462,11,30.0,162.0,28.0,None,True,True
2026-02-11T17-42-56,44.56682616666667,-123.27502099999998,-73.0625,-71,-92,2462,11,30.0,121.5,28.0,None,True,True
2026-02-11T17-43-01,44.566831666666666,-123.27508866666668,-84.1875,-71,-92,2462,11,40.5,216.0,28.0,None,True,True
2026-02-11T17-43-06,44.566831333333326,-123.27514466666668,-82.8125,-79,-92,2462,11,6.5,81.0,28.0,None,True,True
2026-02-11T17-43-11,44.56682966666667,-123.27520383333334,-82.5625,-80,-92,2462,11,6.5,40.5,28.0,None,True,True
2026-02-11T17-43-16,44.56682816666667,-123.27526366666667,-82.0,-81,-92,2462,11,6.5,11.0,28.0,None,True,True
2026-02-11T17-43-21,44.566826000000006,-123.27531416666667,-79.1875,-81,-92,2462,11,6.5,40.5,28.0,None,True,True
2026-02-11T17-43-26,44.566826000000006,-123.27531416666667,-82.375,-82,-92,2462,11,6.5,40.5,28.0,None,True,True
2026-02-11T17-43-31,44.566828666666666,-123.27545683333334,-81.625,-83,-92,2462,11,6.5,5.5,28.0,None,True,True
2026-02-11T17-43-36,44.56682933333333,-123.2755185,-81.5625,-79,-92,2462,11,6.5,40.5,28.0,None,True,True
2026-02-11T17-43-41,44.56682966666667,-123.2755845,-81.75,-81,-92,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-43-46,44.56682983333334,-123.27565150000001,-79.875,-85,-93,2462,11,13.5,1.0,28.0,None,True,True
2026-02-11T17-43-51,44.56683216666667,-123.27572333333335,-80.625,-84,-93,2462,11,13.5,27.0,28.0,None,True,True
2026-02-11T17-43-56,44.56683216666667,-123.27573699999999,-81.5,-82,-93,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-44-01,44.56683216666667,-123.27573699999999,-78.0625,-84,-93,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-44-06,44.566831,-123.27578716666667,-79.1875,-77,-93,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-44-11,44.5668265,-123.27586699999999,-78.625,-84,-92,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-44-16,44.56682666666667,-123.27591466666667,-78.4375,-85,-93,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-44-21,44.566826999999996,-123.27597516666668,-78.0625,-84,-93,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-44-26,44.566826999999996,-123.27597516666668,-77.5,-84,-93,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-44-31,44.566826999999996,-123.27597516666668,-79.25,-84,-93,2462,11,6.5,2.0,28.0,None,True,True
2026-02-11T17-44-36,44.566826999999996,-123.27597516666668,-77.1875,-86,-92,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-44-41,44.566826999999996,-123.27597516666668,-74.5,-86,-93,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-44-46,44.566826999999996,-123.27597516666668,-79.25,-87,-93,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-44-51,44.566826999999996,-123.27597516666668,-79.0,-87,-93,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-44-56,44.566826999999996,-123.27597516666668,-72.75,-88,-93,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-45-01,44.566826999999996,-123.27597516666668,-72.9375,-88,-93,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-45-06,44.566826999999996,-123.27597516666668,-75.6875,-86,-93,2462,11,6.5,1.0,28.0,None,True,True
