datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T15-27-55,0.0,0.0,111.0,None,None,None,None,None,None,None,None,False,False
2026-02-11T15-28-00,0.0,0.0,111.0,-51,-89,2437,6,243.0,180.0,28.0,None,True,True
2026-02-11T15-28-05,0.0,0.0,-45.75,-50,-89,2437,6,216.0,120.0,28.0,None,True,True
2026-02-11T15-28-10,0.0,0.0,-60.3125,-49,-89,2437,6,216.0,108.0,28.0,None,True,True
2026-02-11T15-28-15,0.0,0.0,-62.125,-53,-90,2437,6,243.0,180.0,28.0,None,True,True
2026-02-11T15-28-20,0.0,0.0,-60.6875,-55,-90,2437,6,216.0,162.0,28.0,None,True,True
2026-02-11T15-28-25,0.0,0.0,-60.1875,-62,-90,2437,6,162.0,90.0,28.0,None,True,True
2026-02-11T15-28-30,0.0,0.0,-60.25,-65,-90,2437,6,162.0,54.0,28.0,None,True,True
2026-02-11T15-28-35,0.0,0.0,-52.1875,-66,-90,2437,6,162.0,60.0,28.0,None,True,True
2026-02-11T15-28-40,0.0,0.0,-63.9375,-64,-90,2437,6,162.0,120.0,28.0,None,True,True
2026-02-11T15-28-45,0.0,0.0,-59.6875,-68,-90,2437,6,121.5,45.0,28.0,None,True,True
2026-02-11T15-28-50,0.0,0.0,-59.8125,-67,-90,2437,6,81.0,40.5,28.0,None,True,True
2026-02-11T15-28-55,0.0,0.0,-61.125,-68,-90,2437,6,108.0,27.0,28.0,None,True,True
2026-02-11T15-29-00,0.0,0.0,-58.0,-71,-90,2437,6,81.0,30.0,28.0,None,True,True
2026-02-11T15-29-05,0.0,0.0,-62.9375,-70,-90,2437,6,81.0,30.0,28.0,None,True,True
2026-02-11T15-29-10,0.0,0.0,-58.5,-72,-90,2437,6,5.5,6.5,28.0,None,True,True
2026-02-11T15-29-15,0.0,0.0,-56.625,-77,-90,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-29-20,0.0,0.0,-60.0625,-79,-89,2437,6,1.0,13.5,28.0,None,True,True
2026-02-11T15-29-25,0.0,0.0,-62.0,-80,-90,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-29-30,0.0,0.0,-58.8125,-77,-90,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-29-35,0.0,0.0,-58.625,-82,-90,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-29-40,0.0,0.0,-61.125,-80,-89,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-29-45,0.0,0.0,-61.5625,-79,-89,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-29-50,0.0,0.0,-61.8125,-79,-90,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-29-55,0.0,0.0,-62.5,-81,-90,2437,6,1.0,13.5,28.0,None,True,True
2026-02-11T15-30-00,0.0,0.0,-62.625,-85,-90,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-30-05,0.0,0.0,-59.875,-83,-89,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-30-10,0.0,0.0,-59.8125,-83,-90,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-30-15,0.0,0.0,-59.375,-87,-90,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-30-20,0.0,0.0,-58.1875,-87,-89,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-30-25,0.0,0.0,-62.5625,-89,-89,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-30-30,0.0,0.0,-62.375,-89,-90,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-30-35,0.0,0.0,-59.5,-88,-90,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-30-40,0.0,0.0,-63.5,-89,-89,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-30-45,0.0,0.0,-62.4375,-89,-90,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-30-50,0.0,0.0,-63.0625,-90,-96,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-30-55,0.0,0.0,-60.4375,-90,-96,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-31-00,0.0,0.0,-54.25,-90,-96,2437,6,1.0,6.5,28.0,None,True,True
2026-02-11T15-31-05,0.0,0.0,135.375,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-31-10,0.0,0.0,124.0,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-31-15,0.0,0.0,119.9375,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-31-20,0.0,0.0,121.625,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-31-25,0.0,0.0,118.8125,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-31-30,0.0,0.0,123.375,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-31-35,0.0,0.0,125.5,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-31-40,0.0,0.0,120.875,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-31-45,0.0,0.0,123.875,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-31-50,0.0,0.0,122.6875,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-31-55,0.0,0.0,120.1875,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-32-00,0.0,0.0,121.3125,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-32-05,0.0,0.0,120.5,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-32-10,0.0,0.0,123.0625,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-32-15,0.0,0.0,120.1875,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-32-20,0.0,0.0,122.5,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-32-25,0.0,0.0,121.1875,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-32-30,0.0,0.0,120.625,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-32-35,0.0,0.0,119.9375,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-32-40,0.0,0.0,120.375,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-32-45,0.0,0.0,122.25,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-32-50,0.0,0.0,120.4375,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-32-55,0.0,0.0,127.4375,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-33-00,0.0,0.0,120.0,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-33-05,0.0,0.0,122.25,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-33-10,0.0,0.0,120.75,0,0,2437,6,0.0,0.0,28.0,None,True,True
2026-02-11T15-33-15,0.0,0.0,120.0,-79,-96,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T15-33-20,0.0,0.0,127.4375,-80,-89,2462,11,0.0,6.5,28.0,None,True,True
2026-02-11T15-33-25,0.0,0.0,116.9375,-76,-89,2462,11,27.0,6.5,28.0,None,True,True
2026-02-11T15-33-30,0.0,0.0,120.4375,-75,-89,2462,11,81.0,6.5,28.0,None,True,True
2026-02-11T15-33-35,0.0,0.0,121.6875,-76,-89,2462,11,54.0,6.5,28.0,None,True,True
2026-02-11T15-33-40,0.0,0.0,115.9375,-74,-89,2462,11,40.5,6.5,28.0,None,True,True
2026-02-11T15-33-45,0.0,0.0,120.9375,-69,-89,2462,11,54.0,27.0,28.0,None,True,True
2026-02-11T15-33-50,0.0,0.0,126.5,-71,-89,2462,11,54.0,30.0,28.0,None,True,True
