datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T17-34-03,0.0,0.0,121.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-34-08,0.0,0.0,121.0625,-62,-89,2462,11,81.0,6.5,21.0,None,True,True
2026-02-11T17-34-13,0.0,0.0,127.25,-61,-89,2462,11,54.0,15.0,21.0,None,True,True
2026-02-11T17-34-18,0.0,0.0,132.125,-49,-89,2462,11,300.0,45.0,21.0,None,True,True
2026-02-11T17-34-23,0.0,0.0,127.625,-57,-89,2462,11,121.5,13.5,21.0,None,True,True
2026-02-11T17-34-28,0.0,0.0,126.0625,-58,-89,2462,11,108.0,6.5,21.0,None,True,True
2026-02-11T17-34-33,0.0,0.0,124.375,-67,-89,2462,11,54.0,6.5,21.0,None,True,True
2026-02-11T17-34-38,0.0,0.0,125.9375,-71,-89,2462,11,2.0,6.5,21.0,None,True,True
2026-02-11T17-34-43,0.0,0.0,126.625,-75,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-34-48,0.0,0.0,132.75,-74,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-34-53,0.0,0.0,127.0,-73,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-34-58,0.0,0.0,125.9375,-75,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-35-03,0.0,0.0,123.5625,-77,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-35-08,0.0,0.0,125.5,-76,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-35-13,0.0,0.0,124.0625,-79,-90,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-35-18,0.0,0.0,126.3125,-83,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-35-23,0.0,0.0,123.0625,-86,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-35-28,0.0,0.0,130.3125,-84,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-35-33,0.0,0.0,123.3125,-87,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-35-38,0.0,0.0,123.4375,-88,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-35-43,0.0,0.0,128.4375,-88,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-35-48,0.0,0.0,124.25,-89,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-35-53,0.0,0.0,142.4375,-89,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-35-58,0.0,0.0,-62.0625,0,0,2462,11,0.0,0.0,21.0,None,True,True
2026-02-11T17-36-03,0.0,0.0,-57.125,0,0,2462,11,0.0,0.0,21.0,None,True,True
2026-02-11T17-36-08,0.0,0.0,-57.1875,0,0,2462,11,0.0,0.0,21.0,None,True,True
2026-02-11T17-36-13,0.0,0.0,-58.3125,0,0,2462,11,0.0,0.0,21.0,None,True,True
2026-02-11T17-36-18,0.0,0.0,-59.125,0,0,2462,11,0.0,0.0,21.0,None,True,True
2026-02-11T17-36-23,0.0,0.0,-56.1875,0,0,2462,11,0.0,0.0,21.0,None,True,True
2026-02-11T17-36-28,0.0,0.0,-58.25,0,0,2462,11,0.0,0.0,21.0,None,True,True
2026-02-11T17-36-33,0.0,0.0,-58.0625,0,0,2462,11,0.0,0.0,21.0,None,True,True
2026-02-11T17-36-38,0.0,0.0,-58.8125,0,0,2462,11,0.0,0.0,21.0,None,True,True
2026-02-11T17-36-43,0.0,0.0,-57.0625,0,0,2462,11,0.0,0.0,21.0,None,True,True
2026-02-11T17-36-48,0.0,0.0,-51.3125,0,0,2462,11,0.0,0.0,21.0,None,True,True
2026-02-11T17-36-53,0.0,0.0,-57.5625,0,0,2462,11,0.0,0.0,21.0,None,True,True
2026-02-11T17-36-58,0.0,0.0,-58.1875,0,0,2462,11,0.0,0.0,21.0,None,True,True
2026-02-11T17-37-03,0.0,0.0,-53.375,0,0,2462,11,0.0,0.0,21.0,None,True,True
2026-02-11T17-37-08,0.0,0.0,-59.125,0,0,2462,11,0.0,0.0,21.0,None,True,True
2026-02-11T17-37-13,0.0,0.0,-58.4375,0,0,2462,11,0.0,0.0,21.0,None,True,True
2026-02-11T17-37-18,0.0,0.0,-56.6875,0,0,2462,11,0.0,0.0,21.0,None,True,True
2026-02-11T17-37-23,0.0,0.0,-59.1875,-72,-96,2462,11,0.0,6.5,21.0,None,True,True
2026-02-11T17-37-28,0.0,0.0,-59.1875,-67,-96,2462,11,11.0,6.5,21.0,None,True,True
2026-02-11T17-37-33,0.0,0.0,-56.375,-66,-89,2462,11,40.5,6.5,21.0,None,True,True
2026-02-11T17-37-38,0.0,0.0,-39.5625,-61,-89,2462,11,54.0,6.5,21.0,None,True,True
