datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T16-48-42,0.0,0.0,-170.5625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-49-00,0.0,0.0,-170.5625,-62,-89,2462,11,40.5,162.0,18.0,None,True,True
2026-02-11T16-49-02,0.0,0.0,-170.5625,-62,-89,2462,11,45.0,216.0,18.0,None,True,True
2026-02-11T16-49-07,0.0,0.0,-170.5625,-63,-89,2462,11,45.0,162.0,18.0,None,True,True
2026-02-11T16-49-12,0.0,0.0,-170.5625,-62,-89,2462,11,45.0,162.0,18.0,None,True,True
2026-02-11T16-49-17,0.0,0.0,-170.5625,-64,-90,2462,11,45.0,243.0,18.0,None,True,True
2026-02-11T16-49-22,0.0,0.0,-170.5625,-63,-90,2462,11,54.0,216.0,18.0,None,True,True
2026-02-11T16-49-27,0.0,0.0,-170.5625,-65,-90,2462,11,40.5,216.0,18.0,None,True,True
2026-02-11T16-49-32,0.0,0.0,-170.5625,-63,-90,2462,11,45.0,216.0,18.0,None,True,True
2026-02-11T16-49-37,0.0,0.0,-170.5625,-67,-90,2462,11,30.0,216.0,18.0,None,True,True
2026-02-11T16-49-42,0.0,0.0,-170.5625,-68,-90,2462,11,30.0,162.0,18.0,None,True,True
2026-02-11T16-49-47,0.0,0.0,-170.5625,-63,-89,2462,11,60.0,216.0,18.0,None,True,True
2026-02-11T16-49-52,0.0,0.0,-170.5625,-62,-89,2462,11,45.0,243.0,18.0,None,True,True
2026-02-11T16-49-57,0.0,0.0,-170.5625,-62,-89,2462,11,54.0,162.0,18.0,None,True,True
2026-02-11T16-50-02,0.0,0.0,-170.5625,-61,-89,2462,11,40.5,216.0,18.0,None,True,True
2026-02-11T16-50-07,0.0,0.0,-170.5625,-62,-89,2462,11,81.0,121.5,18.0,None,True,True
2026-02-11T16-50-12,0.0,0.0,-170.5625,-62,-89,2462,11,45.0,216.0,18.0,None,True,True
2026-02-11T16-50-17,0.0,0.0,-172.0625,-66,-89,2462,11,108.0,216.0,18.0,None,True,True
2026-02-11T16-50-22,0.0,0.0,-169.8125,-65,-89,2462,11,108.0,162.0,18.0,None,True,True
2026-02-11T16-50-27,0.0,0.0,-176.4375,-65,-89,2462,11,180.0,243.0,18.0,None,True,True
2026-02-11T16-50-32,0.0,0.0,-158.1875,-67,-89,2462,11,45.0,216.0,18.0,None,True,True
2026-02-11T16-50-37,0.0,0.0,-156.875,-72,-89,2462,11,6.5,162.0,18.0,None,True,True
2026-02-11T16-50-42,0.0,0.0,-158.125,-69,-89,2462,11,6.5,81.0,18.0,None,True,True
2026-02-11T16-50-47,0.0,0.0,-151.75,-70,-89,2462,11,6.5,121.5,18.0,None,True,True
2026-02-11T16-50-53,0.0,0.0,-151.75,-72,-90,2462,11,6.5,40.5,18.0,None,True,True
2026-02-11T16-50-57,0.0,0.0,-160.3125,-76,-87,2462,11,6.5,108.0,18.0,None,True,True
2026-02-11T16-51-02,0.0,0.0,-163.875,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-51-07,0.0,0.0,-173.5625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-51-12,0.0,0.0,-172.875,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-51-17,0.0,0.0,-161.5625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-51-22,0.0,0.0,-133.5625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-51-27,0.0,0.0,-67.5625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-51-32,0.0,0.0,-71.3125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-51-37,0.0,0.0,-76.6875,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-51-42,0.0,0.0,-82.8125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-51-47,0.0,0.0,-112.125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-51-52,0.0,0.0,-147.6875,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-51-57,0.0,0.0,-146.1875,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-52-02,0.0,0.0,-142.75,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-52-07,0.0,0.0,-142.625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-52-12,0.0,0.0,-139.6875,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-52-17,0.0,0.0,-141.0,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-52-22,0.0,0.0,-126.125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-52-27,0.0,0.0,-132.6875,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-52-32,0.0,0.0,-91.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-52-37,0.0,0.0,-40.875,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-52-42,0.0,0.0,-54.5625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-52-47,0.0,0.0,-110.625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-52-52,0.0,0.0,-124.1875,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-52-57,0.0,0.0,-123.25,None,None,None,None,None,None,None,None,False,False
