datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T15-40-07,0.0,0.0,-54.8125,None,None,None,None,None,None,None,None,False,False
2026-02-11T15-40-12,0.0,0.0,-54.8125,-59,-89,2442,7,162.0,6.5,28.0,None,True,True
2026-02-11T15-40-17,0.0,0.0,-54.9375,-58,-89,2442,7,180.0,6.5,28.0,None,True,True
2026-02-11T15-40-22,0.0,0.0,-55.3125,-60,-90,2442,7,240.0,13.5,28.0,None,True,True
2026-02-11T15-40-27,0.0,0.0,-57.4375,-61,-89,2442,7,240.0,6.5,28.0,None,True,True
2026-02-11T15-40-32,0.0,0.0,-57.5625,-51,-89,2442,7,240.0,15.0,28.0,None,True,True
2026-02-11T15-40-37,0.0,0.0,-58.25,-60,-90,2442,7,240.0,6.5,28.0,None,True,True
2026-02-11T15-40-42,0.0,0.0,-59.4375,-61,-89,2442,7,162.0,6.5,28.0,None,True,True
2026-02-11T15-40-47,0.0,0.0,-60.5625,-60,-90,2442,7,180.0,6.5,28.0,None,True,True
2026-02-11T15-40-52,0.0,0.0,-58.625,-62,-90,2442,7,162.0,6.5,28.0,None,True,True
2026-02-11T15-40-57,0.0,0.0,-55.8125,-66,-90,2442,7,162.0,13.5,28.0,None,True,True
2026-02-11T15-41-02,0.0,0.0,-60.4375,-66,-90,2442,7,54.0,6.5,28.0,None,True,True
2026-02-11T15-41-07,0.0,0.0,-59.0625,-69,-90,2442,7,6.5,6.5,28.0,None,True,True
2026-02-11T15-41-12,0.0,0.0,-60.25,-73,-90,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-41-17,0.0,0.0,-61.3125,-71,-90,2442,7,6.5,6.5,28.0,None,True,True
2026-02-11T15-41-22,0.0,0.0,-67.375,-70,-90,2442,7,6.5,6.5,28.0,None,True,True
2026-02-11T15-41-27,0.0,0.0,-54.0625,-75,-89,2442,7,6.5,13.5,28.0,None,True,True
2026-02-11T15-41-32,0.0,0.0,-59.1875,-74,-90,2442,7,6.5,6.5,28.0,None,True,True
2026-02-11T15-41-37,0.0,0.0,-61.4375,-75,-89,2442,7,6.5,6.5,28.0,None,True,True
2026-02-11T15-41-42,0.0,0.0,-59.75,-74,-89,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-41-47,0.0,0.0,-57.5625,-78,-90,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-41-52,0.0,0.0,-55.375,-79,-89,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-41-57,0.0,0.0,-59.5625,-80,-90,2442,7,15.0,6.5,28.0,None,True,True
2026-02-11T15-42-02,0.0,0.0,-59.375,-77,-90,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-42-07,0.0,0.0,-61.625,-80,-90,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-42-12,0.0,0.0,-61.0625,-77,-90,2442,7,15.0,6.5,28.0,None,True,True
2026-02-11T15-42-17,0.0,0.0,-60.0,-82,-89,2442,7,15.0,6.5,28.0,None,True,True
2026-02-11T15-42-22,0.0,0.0,-62.3125,-80,-90,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-42-27,0.0,0.0,-62.0,-79,-90,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-42-32,0.0,0.0,-60.125,-80,-90,2442,7,6.5,6.5,28.0,None,True,True
2026-02-11T15-42-37,0.0,0.0,-61.8125,-83,-90,2442,7,6.5,6.5,28.0,None,True,True
2026-02-11T15-42-42,0.0,0.0,-60.3125,-84,-89,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-42-47,0.0,0.0,-59.3125,-86,-89,2442,7,15.0,6.5,28.0,None,True,True
2026-02-11T15-42-52,0.0,0.0,-60.25,-85,-90,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-42-57,0.0,0.0,-59.8125,-91,-96,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-43-02,0.0,0.0,-49.1875,-87,-90,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-43-07,0.0,0.0,-53.6875,-88,-89,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-43-12,0.0,0.0,-63.125,-90,-96,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-43-17,0.0,0.0,-66.875,-88,-89,2442,7,6.5,6.5,28.0,None,True,True
2026-02-11T15-43-22,0.0,0.0,-59.75,-89,-90,2442,7,6.5,6.5,28.0,None,True,True
2026-02-11T15-43-27,0.0,0.0,-64.3125,-87,-90,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-43-32,0.0,0.0,-61.0625,-88,-90,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-43-37,0.0,0.0,-62.625,-86,-89,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-43-42,0.0,0.0,-61.5,-85,-90,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-43-47,0.0,0.0,-63.25,-83,-90,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-43-52,0.0,0.0,-60.5625,-83,-89,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-43-57,0.0,0.0,-60.625,-86,-90,2442,7,15.0,6.5,28.0,None,True,True
2026-02-11T15-44-02,0.0,0.0,-61.6875,-85,-89,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-44-07,0.0,0.0,-60.625,-87,-89,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-44-12,0.0,0.0,-59.5625,-89,-90,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-44-17,0.0,0.0,-61.1875,-89,-90,2442,7,13.5,6.5,28.0,None,True,True
2026-02-11T15-44-22,0.0,0.0,-61.875,-90,-96,2442,7,13.5,6.5,28.0,None,True,True
