datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T15-56-01,0.0,0.0,-64.1875,None,None,None,None,None,None,None,None,False,False
2026-02-11T15-56-06,0.0,0.0,-64.1875,-55,-90,2462,11,300.0,120.0,28.0,None,True,True
2026-02-11T15-56-11,0.0,0.0,-64.1875,-54,-90,2462,11,243.0,90.0,28.0,None,True,True
2026-02-11T15-56-16,0.0,0.0,-64.1875,-54,-90,2462,11,270.0,90.0,28.0,None,True,True
2026-02-11T15-56-21,0.0,0.0,-64.1875,-54,-90,2462,11,300.0,60.0,28.0,None,True,True
2026-02-11T15-56-26,0.0,0.0,-63.625,-54,-90,2462,11,300.0,54.0,28.0,None,True,True
2026-02-11T15-56-31,0.0,0.0,-65.25,-56,-90,2462,11,243.0,120.0,28.0,None,True,True
2026-02-11T15-56-36,0.0,0.0,-61.5,-59,-90,2462,11,108.0,45.0,28.0,None,True,True
2026-02-11T15-56-41,0.0,0.0,-66.3125,-64,-90,2462,11,108.0,13.5,28.0,None,True,True
2026-02-11T15-56-46,0.0,0.0,-62.5,-63,-90,2462,11,108.0,6.5,28.0,None,True,True
2026-02-11T15-56-51,0.0,0.0,-63.5,-64,-89,2462,11,121.5,27.0,28.0,None,True,True
2026-02-11T15-56-56,0.0,0.0,-85.4375,-63,-89,2462,11,108.0,30.0,28.0,None,True,True
2026-02-11T15-57-01,0.0,0.0,-59.25,-56,-89,2462,11,108.0,30.0,28.0,None,True,True
2026-02-11T15-57-06,0.0,0.0,-64.25,-64,-89,2462,11,121.5,6.5,28.0,None,True,True
2026-02-11T15-57-11,0.0,0.0,-63.8125,-66,-89,2462,11,1.0,13.5,28.0,None,True,True
2026-02-11T15-57-16,0.0,0.0,-64.75,-63,-89,2462,11,1.0,13.5,28.0,None,True,True
2026-02-11T15-57-21,0.0,0.0,-65.5,-68,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-57-26,0.0,0.0,-64.9375,-65,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-57-31,0.0,0.0,-66.9375,-67,-89,2462,11,2.0,13.5,28.0,None,True,True
2026-02-11T15-57-36,0.0,0.0,-64.8125,-65,-89,2462,11,1.0,27.0,28.0,None,True,True
2026-02-11T15-57-41,0.0,0.0,-65.25,-71,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-57-46,0.0,0.0,-63.3125,-70,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-57-51,0.0,0.0,-63.5,-72,-89,2462,11,1.0,13.5,28.0,None,True,True
2026-02-11T15-57-56,0.0,0.0,-65.3125,-74,-90,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-58-01,0.0,0.0,-62.8125,-71,-90,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-58-06,0.0,0.0,-63.8125,-73,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-58-11,0.0,0.0,-58.5625,-72,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-58-16,0.0,0.0,-63.625,-75,-90,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-58-21,0.0,0.0,-64.125,-79,-90,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-58-26,0.0,0.0,-60.9375,-80,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-58-31,0.0,0.0,-65.375,-78,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-58-36,0.0,0.0,-63.5,-81,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-58-41,0.0,0.0,-64.625,-78,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-58-46,0.0,0.0,-65.4375,-77,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-58-51,0.0,0.0,-62.75,-81,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-58-56,0.0,0.0,-65.0,-83,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-59-01,0.0,0.0,-65.375,-81,-90,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-59-06,0.0,0.0,-62.625,-79,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-59-11,0.0,0.0,-68.4375,-86,-90,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-59-16,0.0,0.0,-64.6875,-77,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-59-21,0.0,0.0,-63.8125,-80,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-59-26,0.0,0.0,-64.875,-83,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-59-31,0.0,0.0,-65.8125,-87,-90,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-59-36,0.0,0.0,-61.5625,-85,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-59-41,0.0,0.0,-66.1875,-87,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-59-46,0.0,0.0,-69.875,-91,-96,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-59-51,0.0,0.0,-63.375,-83,-90,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T15-59-56,0.0,0.0,-64.5625,-85,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T16-00-01,0.0,0.0,-62.4375,-84,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T16-00-06,0.0,0.0,-55.8125,-85,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T16-00-11,0.0,0.0,-63.875,-86,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T16-00-16,0.0,0.0,-65.125,-87,-89,2462,11,1.0,6.5,28.0,None,True,True
2026-02-11T16-00-21,0.0,0.0,-66.125,0,0,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T16-00-26,0.0,0.0,-107.125,0,0,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T16-00-31,0.0,0.0,115.125,0,0,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T16-00-36,0.0,0.0,110.8125,0,0,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T16-00-41,0.0,0.0,126.9375,0,0,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T16-00-46,0.0,0.0,122.375,0,0,2462,11,0.0,0.0,28.0,None,True,True
