datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T17-13-50,0.0,0.0,-77.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-14-07,0.0,0.0,-77.4375,-65,-91,2462,11,45.0,216.0,28.0,None,True,True
2026-02-11T17-14-10,0.0,0.0,-77.4375,-65,-91,2462,11,54.0,216.0,28.0,None,True,True
2026-02-11T17-14-15,0.0,0.0,-77.4375,-66,-91,2462,11,54.0,216.0,28.0,None,True,True
2026-02-11T17-14-20,0.0,0.0,-77.4375,-66,-91,2462,11,60.0,216.0,28.0,None,True,True
2026-02-11T17-14-25,0.0,0.0,-77.4375,-66,-91,2462,11,45.0,216.0,28.0,None,True,True
2026-02-11T17-14-30,0.0,0.0,-77.4375,-66,-91,2462,11,54.0,243.0,28.0,None,True,True
2026-02-11T17-14-35,0.0,0.0,-77.4375,-66,-91,2462,11,81.0,300.0,28.0,None,True,True
2026-02-11T17-14-40,0.0,0.0,-77.4375,-65,-91,2462,11,81.0,300.0,28.0,None,True,True
2026-02-11T17-14-45,0.0,0.0,-145.75,-67,-91,2462,11,54.0,216.0,28.0,None,True,True
2026-02-11T17-14-50,0.0,0.0,-148.625,-69,-91,2462,11,27.0,121.5,28.0,None,True,True
2026-02-11T17-14-55,0.0,0.0,-142.0,-66,-91,2462,11,120.0,243.0,28.0,None,True,True
2026-02-11T17-15-00,0.0,0.0,-144.875,-68,-91,2462,11,54.0,162.0,28.0,None,True,True
2026-02-11T17-15-05,0.0,0.0,-142.5,-70,-91,2462,11,40.5,162.0,28.0,None,True,True
2026-02-11T17-15-10,0.0,0.0,-147.75,-75,-91,2462,11,30.0,162.0,28.0,None,True,True
2026-02-11T17-15-15,0.0,0.0,-154.625,-74,-91,2462,11,27.0,216.0,28.0,None,True,True
2026-02-11T17-15-20,0.0,0.0,-153.3125,-74,-91,2462,11,30.0,162.0,28.0,None,True,True
2026-02-11T17-15-25,0.0,0.0,-152.75,-79,-91,2462,11,13.5,162.0,28.0,None,True,True
2026-02-11T17-15-30,0.0,0.0,-159.0625,-81,-91,2462,11,6.5,121.5,28.0,None,True,True
2026-02-11T17-15-35,0.0,0.0,-149.3125,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-15-40,0.0,0.0,-107.875,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-15-45,0.0,0.0,-55.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-15-50,0.0,0.0,-67.9375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-15-55,0.0,0.0,-72.1875,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-16-00,0.0,0.0,-83.6875,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-16-05,0.0,0.0,-103.5,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-16-10,0.0,0.0,-129.3125,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-16-15,0.0,0.0,-139.5625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-16-20,0.0,0.0,-141.875,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-16-25,0.0,0.0,-146.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-16-30,0.0,0.0,-128.375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-16-35,0.0,0.0,-126.25,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-16-40,0.0,0.0,-130.9375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-16-45,0.0,0.0,-41.5625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-16-50,0.0,0.0,-35.5625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-16-55,0.0,0.0,-30.25,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-17-00,0.0,0.0,-62.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-17-05,0.0,0.0,-115.25,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-17-10,0.0,0.0,-110.375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-17-15,0.0,0.0,-117.9375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-17-20,0.0,0.0,-120.5,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-17-25,0.0,0.0,-122.8125,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-17-30,0.0,0.0,-121.75,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-17-35,0.0,0.0,-125.6875,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-17-40,0.0,0.0,-140.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-17-45,0.0,0.0,-166.625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-17-50,0.0,0.0,-173.6875,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-17-55,0.0,0.0,-178.9375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-18-00,0.0,0.0,-178.9375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-18-05,0.0,0.0,163.6875,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-18-10,0.0,0.0,64.3125,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-18-15,0.0,0.0,64.3125,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-18-20,0.0,0.0,64.3125,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-18-25,0.0,0.0,18.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-18-30,0.0,0.0,8.125,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-18-35,0.0,0.0,46.5,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-18-40,0.0,0.0,62.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-18-45,0.0,0.0,53.75,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-18-50,0.0,0.0,55.1875,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-18-55,0.0,0.0,59.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-19-00,0.0,0.0,59.0,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-19-05,0.0,0.0,55.5625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-19-10,0.0,0.0,64.6875,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-19-15,0.0,0.0,57.875,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-19-20,0.0,0.0,57.8125,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-19-25,0.0,0.0,57.9375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-19-30,0.0,0.0,54.8125,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-19-35,0.0,0.0,73.3125,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-19-40,0.0,0.0,93.3125,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-19-45,0.0,0.0,88.375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-19-50,0.0,0.0,78.5,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-19-55,0.0,0.0,66.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-20-00,0.0,0.0,49.3125,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-20-05,0.0,0.0,38.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-20-10,0.0,0.0,37.5,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-20-15,0.0,0.0,43.25,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-20-20,0.0,0.0,45.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-20-25,0.0,0.0,41.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-20-30,0.0,0.0,47.5,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-20-35,0.0,0.0,39.8125,-76,-89,2462,11,13.5,54.0,28.0,None,True,True
2026-02-11T17-20-40,0.0,0.0,44.5,-78,-89,2462,11,27.0,162.0,28.0,None,True,True
2026-02-11T17-20-45,0.0,0.0,40.8125,-79,-89,2462,11,6.5,162.0,28.0,None,True,True
2026-02-11T17-20-50,0.0,0.0,41.625,-71,-89,2462,11,6.5,162.0,28.0,None,True,True
2026-02-11T17-20-55,0.0,0.0,42.5625,-71,-89,2462,11,27.0,216.0,28.0,None,True,True
2026-02-11T17-21-00,0.0,0.0,46.375,-75,-89,2462,11,6.5,108.0,28.0,None,True,True
2026-02-11T17-21-05,0.0,0.0,44.0625,-67,-89,2462,11,54.0,243.0,28.0,None,True,True
2026-02-11T17-21-10,0.0,0.0,39.75,-66,-89,2462,11,54.0,270.0,28.0,None,True,True
2026-02-11T17-21-15,0.0,0.0,93.875,-76,-89,2462,11,45.0,162.0,28.0,None,True,True
