datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T16-31-40,0.0,0.0,-99.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-31-45,0.0,0.0,-99.0625,-68,-89,2452,9,240.0,6.5,21.0,None,True,True
2026-02-11T16-31-50,0.0,0.0,-104.0,-68,-89,2452,9,120.0,6.5,21.0,None,True,True
2026-02-11T16-31-55,0.0,0.0,-102.25,-70,-89,2452,9,30.0,13.5,21.0,None,True,True
2026-02-11T16-32-00,0.0,0.0,-108.1875,-72,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-32-05,0.0,0.0,-104.5625,-66,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-32-10,0.0,0.0,-101.0,-62,-89,2452,9,108.0,6.5,21.0,None,True,True
2026-02-11T16-32-15,0.0,0.0,-97.3125,-69,-89,2452,9,120.0,6.5,21.0,None,True,True
2026-02-11T16-32-20,0.0,0.0,-103.5625,-67,-90,2452,9,90.0,6.5,21.0,None,True,True
2026-02-11T16-32-25,0.0,0.0,-98.0,-68,-90,2452,9,108.0,6.5,21.0,None,True,True
2026-02-11T16-32-30,0.0,0.0,-101.625,-67,-90,2452,9,120.0,6.5,21.0,None,True,True
2026-02-11T16-32-35,0.0,0.0,-104.125,-69,-90,2452,9,40.5,6.5,21.0,None,True,True
2026-02-11T16-32-40,0.0,0.0,-101.8125,-68,-89,2452,9,108.0,6.5,21.0,None,True,True
2026-02-11T16-32-45,0.0,0.0,-103.625,-72,-89,2452,9,60.0,6.5,21.0,None,True,True
2026-02-11T16-32-50,0.0,0.0,-104.625,-75,-89,2452,9,13.5,6.5,21.0,None,True,True
2026-02-11T16-32-55,0.0,0.0,-110.4375,-73,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-33-00,0.0,0.0,-91.3125,-72,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-33-05,0.0,0.0,-101.5625,-73,-89,2452,9,6.5,13.5,21.0,None,True,True
2026-02-11T16-33-10,0.0,0.0,-110.6875,-78,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-33-15,0.0,0.0,-104.625,-80,-90,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-33-20,0.0,0.0,-102.5,-81,-90,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-33-25,0.0,0.0,-102.375,-79,-89,2452,9,13.5,6.5,21.0,None,True,True
2026-02-11T16-33-30,0.0,0.0,-102.375,-84,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-33-35,0.0,0.0,-101.9375,-84,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-33-40,0.0,0.0,-104.0625,-85,-89,2452,9,13.5,6.5,21.0,None,True,True
2026-02-11T16-33-45,0.0,0.0,-110.0,-84,-89,2452,9,13.5,6.5,21.0,None,True,True
2026-02-11T16-33-50,0.0,0.0,-104.4375,-85,-90,2452,9,13.5,6.5,21.0,None,True,True
2026-02-11T16-33-55,0.0,0.0,-102.625,-85,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-34-00,0.0,0.0,-104.375,-86,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-34-05,0.0,0.0,-102.5,-80,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-34-10,0.0,0.0,-105.6875,-82,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-34-15,0.0,0.0,-108.4375,-83,-90,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-34-20,0.0,0.0,-109.75,-87,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-34-25,0.0,0.0,-108.9375,-88,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-34-30,0.0,0.0,-105.75,-88,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-34-35,0.0,0.0,-110.375,-89,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-34-40,0.0,0.0,-103.4375,-88,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-34-45,0.0,0.0,-100.8125,-89,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-34-50,0.0,0.0,-109.0625,-88,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-34-55,0.0,0.0,-105.25,-87,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-35-00,0.0,0.0,-107.4375,-90,-96,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-35-05,0.0,0.0,-105.5625,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-35-10,0.0,0.0,-105.5625,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-35-15,0.0,0.0,110.625,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-35-20,0.0,0.0,93.5,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-35-25,0.0,0.0,68.625,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-35-30,0.0,0.0,80.125,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-35-35,0.0,0.0,79.8125,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-35-40,0.0,0.0,79.75,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-35-45,0.0,0.0,80.6875,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-35-50,0.0,0.0,81.5,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-35-55,0.0,0.0,76.75,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-36-00,0.0,0.0,80.9375,0,0,2452,9,0.0,0.0,21.0,None,True,True
