datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T17-00-00,0.0,0.0,-79.125,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-00-05,0.0,0.0,-79.1875,-60,-89,2462,11,162.0,30.0,21.0,None,True,True
2026-02-11T17-00-10,0.0,0.0,-75.625,-59,-89,2462,11,243.0,45.0,21.0,None,True,True
2026-02-11T17-00-15,0.0,0.0,-69.4375,-50,-89,2462,11,300.0,108.0,21.0,None,True,True
2026-02-11T17-00-20,0.0,0.0,-70.375,-61,-89,2462,11,121.5,54.0,21.0,None,True,True
2026-02-11T17-00-25,0.0,0.0,-78.5625,-69,-89,2462,11,108.0,13.5,21.0,None,True,True
2026-02-11T17-00-30,0.0,0.0,-77.875,-67,-89,2462,11,108.0,13.5,21.0,None,True,True
2026-02-11T17-00-35,0.0,0.0,-81.5625,-68,-89,2462,11,121.5,30.0,21.0,None,True,True
2026-02-11T17-00-40,0.0,0.0,-63.875,-67,-89,2462,11,121.5,30.0,21.0,None,True,True
2026-02-11T17-00-45,0.0,0.0,-78.125,-66,-89,2462,11,108.0,27.0,21.0,None,True,True
2026-02-11T17-00-50,0.0,0.0,-72.75,-70,-89,2462,11,108.0,13.5,21.0,None,True,True
2026-02-11T17-00-55,0.0,0.0,-77.625,-77,-89,2462,11,54.0,6.5,21.0,None,True,True
2026-02-11T17-01-00,0.0,0.0,-71.9375,-76,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-01-05,0.0,0.0,-76.3125,-84,-90,2462,11,11.0,6.5,21.0,None,True,True
2026-02-11T17-01-10,0.0,0.0,-74.125,-83,-89,2462,11,5.5,6.5,21.0,None,True,True
2026-02-11T17-01-15,0.0,0.0,-80.5,-79,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-01-20,0.0,0.0,-79.0625,-77,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-01-25,0.0,0.0,-76.375,-79,-89,2462,11,11.0,6.5,21.0,None,True,True
2026-02-11T17-01-30,0.0,0.0,-76.3125,-84,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-01-35,0.0,0.0,-73.1875,-85,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-01-40,0.0,0.0,-73.5625,-82,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-01-45,0.0,0.0,-75.5,-82,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T17-01-50,0.0,0.0,-78.4375,-85,-89,2462,11,1.0,6.5,21.0,None,True,True
