datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T16-48-42,0.0,0.0,-170.5625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-48-47,0.0,0.0,-170.5625,-57,-90,2462,11,216.0,60.0,21.0,None,True,True
2026-02-11T16-48-52,0.0,0.0,-170.5625,-59,-90,2462,11,243.0,45.0,21.0,None,True,True
2026-02-11T16-48-57,0.0,0.0,-170.5625,-57,-90,2462,11,216.0,60.0,21.0,None,True,True
2026-02-11T16-49-02,0.0,0.0,-170.5625,-58,-90,2462,11,216.0,30.0,21.0,None,True,True
2026-02-11T16-49-07,0.0,0.0,-170.5625,-58,-90,2462,11,216.0,54.0,21.0,None,True,True
2026-02-11T16-49-12,0.0,0.0,-170.5625,-59,-90,2462,11,162.0,54.0,21.0,None,True,True
2026-02-11T16-49-17,0.0,0.0,-170.5625,-59,-90,2462,11,216.0,45.0,21.0,None,True,True
2026-02-11T16-49-22,0.0,0.0,-170.5625,-58,-90,2462,11,216.0,45.0,21.0,None,True,True
2026-02-11T16-49-27,0.0,0.0,-170.5625,-60,-90,2462,11,216.0,30.0,21.0,None,True,True
2026-02-11T16-49-32,0.0,0.0,-170.5625,-59,-90,2462,11,216.0,45.0,21.0,None,True,True
2026-02-11T16-49-37,0.0,0.0,-170.5625,-62,-90,2462,11,216.0,30.0,21.0,None,True,True
2026-02-11T16-49-42,0.0,0.0,-170.5625,-63,-90,2462,11,162.0,30.0,21.0,None,True,True
2026-02-11T16-49-47,0.0,0.0,-170.5625,-59,-89,2462,11,243.0,45.0,21.0,None,True,True
2026-02-11T16-49-52,0.0,0.0,-170.5625,-58,-89,2462,11,243.0,45.0,21.0,None,True,True
2026-02-11T16-49-57,0.0,0.0,-170.5625,-57,-89,2462,11,216.0,54.0,21.0,None,True,True
2026-02-11T16-50-02,0.0,0.0,-170.5625,-57,-89,2462,11,216.0,40.5,21.0,None,True,True
2026-02-11T16-50-07,0.0,0.0,-170.5625,-57,-89,2462,11,216.0,60.0,21.0,None,True,True
2026-02-11T16-50-12,0.0,0.0,-170.5625,-58,-89,2462,11,162.0,45.0,21.0,None,True,True
2026-02-11T16-50-17,0.0,0.0,-172.125,-59,-89,2462,11,216.0,120.0,21.0,None,True,True
2026-02-11T16-50-22,0.0,0.0,-169.8125,-57,-89,2462,11,162.0,108.0,21.0,None,True,True
2026-02-11T16-50-27,0.0,0.0,-176.5,-59,-89,2462,11,243.0,120.0,21.0,None,True,True
2026-02-11T16-50-32,0.0,0.0,-158.25,-61,-89,2462,11,216.0,60.0,21.0,None,True,True
2026-02-11T16-50-37,0.0,0.0,-156.9375,-66,-89,2462,11,162.0,6.5,21.0,None,True,True
2026-02-11T16-50-42,0.0,0.0,-158.125,-64,-89,2462,11,81.0,6.5,21.0,None,True,True
2026-02-11T16-50-47,0.0,0.0,-151.75,-69,-89,2462,11,108.0,13.5,21.0,None,True,True
2026-02-11T16-50-52,0.0,0.0,-163.125,-73,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T16-50-57,0.0,0.0,-160.3125,-71,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T16-51-02,0.0,0.0,-163.9375,-77,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T16-51-07,0.0,0.0,-173.5625,-74,-89,2462,11,2.0,6.5,21.0,None,True,True
2026-02-11T16-51-12,0.0,0.0,-172.8125,-77,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T16-51-17,0.0,0.0,-161.5,-84,-89,2462,11,1.0,6.5,21.0,None,True,True
2026-02-11T16-51-22,0.0,0.0,-133.375,-82,-89,2462,11,1.0,6.5,21.0,None,True,True
