datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T17-42-15,0.0,0.0,-56.125,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-42-20,0.0,0.0,-56.125,0,0,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-42-25,0.0,0.0,-56.125,0,0,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-42-30,0.0,0.0,-56.125,0,0,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-42-35,0.0,0.0,-56.125,0,0,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-42-40,0.0,0.0,-56.125,0,0,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-42-45,0.0,0.0,-56.125,0,0,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-42-50,0.0,0.0,-56.125,0,0,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-42-55,0.0,0.0,-56.125,-48,-96,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-43-00,0.0,0.0,-56.125,-48,-96,2462,11,300.0,240.0,28.0,None,True,True
2026-02-11T17-43-05,0.0,0.0,-56.125,-48,-96,2462,11,300.0,180.0,28.0,None,True,True
2026-02-11T17-43-10,0.0,0.0,-56.125,-48,-96,2462,11,300.0,240.0,28.0,None,True,True
2026-02-11T17-43-15,0.0,0.0,-56.125,-48,-96,2462,11,300.0,216.0,28.0,None,True,True
2026-02-11T17-43-20,0.0,0.0,-56.125,-48,-96,2462,11,300.0,120.0,28.0,None,True,True
2026-02-11T17-43-25,0.0,0.0,-56.125,-47,-89,2462,11,300.0,240.0,28.0,None,True,True
2026-02-11T17-43-30,0.0,0.0,-56.125,-47,-89,2462,11,300.0,180.0,28.0,None,True,True
2026-02-11T17-43-35,0.0,0.0,-56.125,-47,-89,2462,11,300.0,240.0,28.0,None,True,True
2026-02-11T17-43-40,0.0,0.0,-55.8125,-47,-89,2462,11,300.0,240.0,28.0,None,True,True
2026-02-11T17-43-45,0.0,0.0,-61.25,-48,-89,2462,11,300.0,180.0,28.0,None,True,True
2026-02-11T17-43-50,0.0,0.0,-62.3125,-58,-89,2462,11,162.0,45.0,28.0,None,True,True
2026-02-11T17-43-55,0.0,0.0,-58.8125,-52,-89,2462,11,162.0,180.0,28.0,None,True,True
