datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T16-31-40,0.0,0.0,-99.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-32-18,0.0,0.0,-99.0625,-69,-86,2452,9,6.5,90.0,18.0,None,True,True
2026-02-11T16-32-20,0.0,0.0,-103.5625,-70,-86,2452,9,6.5,90.0,18.0,None,True,True
2026-02-11T16-32-25,0.0,0.0,-98.3125,-70,-86,2452,9,6.5,81.0,18.0,None,True,True
2026-02-11T16-32-30,0.0,0.0,-101.625,-71,-84,2452,9,6.5,90.0,18.0,None,True,True
2026-02-11T16-32-35,0.0,0.0,-104.0625,-76,-84,2452,9,6.5,30.0,18.0,None,True,True
2026-02-11T16-32-40,0.0,0.0,-101.8125,-71,-84,2452,9,6.5,108.0,18.0,None,True,True
2026-02-11T16-32-45,0.0,0.0,-103.625,-74,-86,2452,9,6.5,60.0,18.0,None,True,True
2026-02-11T16-32-50,0.0,0.0,-104.625,-76,-86,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-32-55,0.0,0.0,-110.375,-77,-86,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-33-00,0.0,0.0,-91.3125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-33-05,0.0,0.0,-91.3125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-33-10,0.0,0.0,-110.6875,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-33-15,0.0,0.0,-104.6875,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-33-20,0.0,0.0,-102.5,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-33-25,0.0,0.0,-102.375,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-33-30,0.0,0.0,-102.3125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-33-35,0.0,0.0,-101.9375,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-33-40,0.0,0.0,-104.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-33-45,0.0,0.0,-110.0,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-33-50,0.0,0.0,-104.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-33-55,0.0,0.0,-102.625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-34-00,0.0,0.0,-104.375,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-34-05,0.0,0.0,-102.5,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-34-10,0.0,0.0,-105.75,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-34-15,0.0,0.0,-108.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-34-20,0.0,0.0,-109.8125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-34-25,0.0,0.0,-108.9375,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-34-30,0.0,0.0,-105.75,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-34-35,0.0,0.0,-110.375,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-34-40,0.0,0.0,-103.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-34-45,0.0,0.0,-100.8125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-34-50,0.0,0.0,-109.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-34-55,0.0,0.0,-105.25,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-35-00,0.0,0.0,-107.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-35-05,0.0,0.0,-105.5625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-35-10,0.0,0.0,-105.5625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-35-15,0.0,0.0,112.75,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-35-20,0.0,0.0,93.5,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-35-25,0.0,0.0,68.625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-35-30,0.0,0.0,80.125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-35-35,0.0,0.0,79.8125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-35-40,0.0,0.0,79.75,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-35-45,0.0,0.0,80.5625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-35-50,0.0,0.0,81.5,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-35-55,0.0,0.0,76.75,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-36-00,0.0,0.0,80.9375,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-36-05,0.0,0.0,80.375,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-36-10,0.0,0.0,83.1875,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-36-15,0.0,0.0,80.0,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-36-20,0.0,0.0,81.3125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-36-25,0.0,0.0,80.0,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-36-30,0.0,0.0,80.8125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-36-35,0.0,0.0,82.6875,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-36-40,0.0,0.0,84.5,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-36-45,0.0,0.0,85.875,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-36-50,0.0,0.0,82.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-36-55,0.0,0.0,80.375,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-37-00,0.0,0.0,88.5,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-37-05,0.0,0.0,82.1875,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-37-10,0.0,0.0,84.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-37-15,0.0,0.0,80.75,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-37-20,0.0,0.0,85.25,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-37-25,0.0,0.0,83.1875,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-37-30,0.0,0.0,82.125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-37-35,0.0,0.0,85.3125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-37-40,0.0,0.0,88.125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-37-45,0.0,0.0,84.125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-37-50,0.0,0.0,88.8125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-37-55,0.0,0.0,87.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-38-00,0.0,0.0,86.1875,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-38-05,0.0,0.0,84.5625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-38-10,0.0,0.0,84.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-38-15,0.0,0.0,82.3125,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-38-20,0.0,0.0,83.0,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-38-25,0.0,0.0,78.875,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-38-30,0.0,0.0,76.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-38-35,0.0,0.0,76.0,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-38-40,0.0,0.0,76.0,None,None,None,None,None,None,None,None,False,False
