datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T16-41-13,0.0,0.0,76.0,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-41-18,0.0,0.0,80.3125,-71,-89,2452,9,90.0,6.5,21.0,None,True,True
2026-02-11T16-41-23,0.0,0.0,80.3125,-70,-89,2452,9,81.0,6.5,21.0,None,True,True
2026-02-11T16-41-28,0.0,0.0,80.3125,-70,-89,2452,9,45.0,6.5,21.0,None,True,True
2026-02-11T16-41-33,0.0,0.0,80.3125,-71,-90,2452,9,13.5,6.5,21.0,None,True,True
2026-02-11T16-41-38,0.0,0.0,80.3125,-72,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-41-43,0.0,0.0,80.3125,-71,-90,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-41-48,0.0,0.0,80.3125,-72,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-41-53,0.0,0.0,82.8125,-69,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-41-58,0.0,0.0,82.8125,-71,-90,2452,9,13.5,6.5,21.0,None,True,True
2026-02-11T16-42-03,0.0,0.0,82.8125,-71,-90,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-42-08,0.0,0.0,82.8125,-69,-90,2452,9,13.5,6.5,21.0,None,True,True
2026-02-11T16-42-13,0.0,0.0,95.4375,-70,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-42-18,0.0,0.0,93.875,-71,-89,2452,9,15.0,6.5,21.0,None,True,True
2026-02-11T16-42-23,0.0,0.0,92.375,-71,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-42-28,0.0,0.0,88.25,-70,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-42-33,0.0,0.0,86.8125,-74,-89,2452,9,27.0,6.5,21.0,None,True,True
2026-02-11T16-42-38,0.0,0.0,82.25,-71,-89,2452,9,13.5,6.5,21.0,None,True,True
2026-02-11T16-42-43,0.0,0.0,83.75,-72,-90,2452,9,13.5,6.5,21.0,None,True,True
2026-02-11T16-42-48,0.0,0.0,85.25,-72,-89,2452,9,13.5,6.5,21.0,None,True,True
2026-02-11T16-42-53,0.0,0.0,89.6875,-76,-90,2452,9,27.0,6.5,21.0,None,True,True
2026-02-11T16-42-58,0.0,0.0,82.625,-77,-90,2452,9,27.0,6.5,21.0,None,True,True
2026-02-11T16-43-03,0.0,0.0,84.125,-77,-89,2452,9,27.0,6.5,21.0,None,True,True
2026-02-11T16-43-08,0.0,0.0,85.125,-79,-89,2452,9,15.0,6.5,21.0,None,True,True
2026-02-11T16-43-13,0.0,0.0,86.375,-82,-90,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-43-18,0.0,0.0,82.8125,-82,-89,2452,9,6.5,6.5,21.0,None,True,True
2026-02-11T16-43-23,0.0,0.0,82.0625,-83,-89,2452,9,15.0,6.5,21.0,None,True,True
2026-02-11T16-43-28,0.0,0.0,84.3125,-85,-89,2452,9,13.5,6.5,21.0,None,True,True
2026-02-11T16-43-33,0.0,0.0,86.6875,-85,-89,2452,9,13.5,6.5,21.0,None,True,True
2026-02-11T16-43-38,0.0,0.0,82.375,-87,-90,2452,9,13.5,6.5,21.0,None,True,True
2026-02-11T16-43-43,0.0,0.0,86.3125,-88,-89,2452,9,13.5,6.5,21.0,None,True,True
2026-02-11T16-43-48,0.0,0.0,83.4375,-89,-90,2452,9,13.5,6.5,21.0,None,True,True
2026-02-11T16-43-53,0.0,0.0,82.3125,-90,-96,2452,9,13.5,6.5,21.0,None,True,True
2026-02-11T16-43-58,0.0,0.0,21.4375,-89,-89,2452,9,13.5,6.5,21.0,None,True,True
2026-02-11T16-44-03,0.0,0.0,-91.0625,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-44-08,0.0,0.0,-83.875,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-44-13,0.0,0.0,-96.5625,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-44-18,0.0,0.0,-90.125,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-44-23,0.0,0.0,-93.125,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-44-28,0.0,0.0,-92.0,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-44-33,0.0,0.0,-97.6875,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-44-38,0.0,0.0,-91.875,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-44-43,0.0,0.0,-88.4375,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-44-48,0.0,0.0,-91.125,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-44-53,0.0,0.0,-90.375,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-44-58,0.0,0.0,-94.0,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-45-03,0.0,0.0,-94.625,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-45-08,0.0,0.0,-96.9375,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-45-13,0.0,0.0,-93.4375,0,0,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-45-18,0.0,0.0,-108.5,-75,-96,2452,9,0.0,0.0,21.0,None,True,True
2026-02-11T16-45-23,0.0,0.0,-170.5625,-66,-89,2452,9,6.5,45.0,21.0,None,True,True
2026-02-11T16-45-28,0.0,0.0,-170.5625,-66,-89,2452,9,6.5,27.0,21.0,None,True,True
