datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T17-26-57,44.56681516666666,-123.27437216666667,101.5,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-27-02,44.56681633333333,-123.27436833333334,81.0,-56,-89,2462,11,216.0,162.0,21.0,None,True,True
2026-02-11T17-27-07,44.56682316666667,-123.27431066666668,102.75,-54,-89,2462,11,300.0,162.0,21.0,None,True,True
2026-02-11T17-27-12,44.56682133333334,-123.27424283333333,99.625,-59,-89,2462,11,121.5,81.0,21.0,None,True,True
2026-02-11T17-27-17,44.56682083333333,-123.27417533333333,101.3125,-64,-89,2462,11,108.0,40.5,21.0,None,True,True
2026-02-11T17-27-22,44.56682083333333,-123.27417533333333,98.1875,-77,-89,2462,11,54.0,15.0,21.0,None,True,True
2026-02-11T17-27-27,44.56682083333333,-123.27417533333333,100.9375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-27-32,44.56682083333333,-123.27417533333333,105.875,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-27-37,44.56682083333333,-123.27417533333333,101.9375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-27-42,44.56682083333333,-123.27417533333333,102.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-27-47,44.56682083333333,-123.27417533333333,101.625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-27-52,44.56682083333333,-123.27417533333333,100.1875,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-27-57,44.56682083333333,-123.27417533333333,100.875,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-28-02,44.56682083333333,-123.27417533333333,99.9375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-28-07,44.56682083333333,-123.27417533333333,99.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-28-12,44.56682083333333,-123.27417533333333,99.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-28-17,44.56682083333333,-123.27417533333333,99.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-28-22,44.56682083333333,-123.27417533333333,99.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-28-27,44.56682083333333,-123.27417533333333,99.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-28-32,44.56682083333333,-123.27417533333333,99.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-28-37,44.56682083333333,-123.27417533333333,99.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-28-42,44.56682083333333,-123.27417533333333,99.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-28-47,44.56682083333333,-123.27417533333333,99.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-28-52,44.56682083333333,-123.27417533333333,99.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-28-57,44.56682083333333,-123.27417533333333,99.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-29-02,44.56682083333333,-123.27417533333333,99.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-29-07,44.56682083333333,-123.27417533333333,99.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-29-12,44.56682083333333,-123.27417533333333,99.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-29-17,44.56682083333333,-123.27417533333333,-77.4375,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-29-22,44.566835000000005,-123.27433883333333,-77.4375,-57,-96,2462,11,243.0,216.0,21.0,None,True,True
2026-02-11T17-29-27,44.56683566666667,-123.27433916666665,-77.4375,-57,-96,2462,11,270.0,180.0,21.0,None,True,True
