datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T17-26-57,44.56681516666666,-123.27437216666667,101.5,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-27-02,44.56681633333333,-123.27436833333334,80.9375,-61,-88,2462,11,108.0,243.0,18.0,None,True,True
2026-02-11T17-27-07,44.56682316666667,-123.27431066666668,102.6875,-60,-88,2462,11,240.0,300.0,18.0,None,True,True
2026-02-11T17-27-12,44.56682133333334,-123.27424283333333,99.625,-62,-88,2462,11,90.0,121.5,18.0,None,True,True
2026-02-11T17-27-17,44.56682083333333,-123.27417533333333,101.25,-70,-88,2462,11,30.0,108.0,18.0,None,True,True
2026-02-11T17-27-22,44.56682083333333,-123.27417533333333,98.1875,-78,-88,2462,11,15.0,40.5,18.0,None,True,True
2026-02-11T17-27-27,44.56682083333333,-123.27417533333333,100.9375,-82,-88,2462,11,6.5,5.5,18.0,None,True,True
2026-02-11T17-27-32,44.56682083333333,-123.27417533333333,105.875,-85,-88,2462,11,6.5,1.0,18.0,None,True,True
2026-02-11T17-27-37,44.56682083333333,-123.27417533333333,101.9375,-86,-89,2462,11,6.5,1.0,18.0,None,True,True
2026-02-11T17-27-42,44.56682083333333,-123.27417533333333,102.0625,-85,-89,2462,11,6.5,1.0,18.0,None,True,True
2026-02-11T17-27-47,44.56682083333333,-123.27417533333333,101.625,-84,-90,2462,11,6.5,1.0,18.0,None,True,True
2026-02-11T17-27-52,44.56682083333333,-123.27417533333333,100.1875,-86,-90,2462,11,6.5,1.0,18.0,None,True,True
2026-02-11T17-27-57,44.56682083333333,-123.27417533333333,100.875,-86,-90,2462,11,6.5,1.0,18.0,None,True,True
2026-02-11T17-28-02,44.56682083333333,-123.27417533333333,99.9375,-88,-90,2462,11,6.5,1.0,18.0,None,True,True
2026-02-11T17-28-07,44.56682083333333,-123.27417533333333,99.0625,-88,-90,2462,11,6.5,1.0,18.0,None,True,True
2026-02-11T17-28-12,44.56682083333333,-123.27417533333333,99.0625,-88,-90,2462,11,6.5,1.0,18.0,None,True,True
2026-02-11T17-28-17,44.56682083333333,-123.27417533333333,99.0625,-88,-90,2462,11,6.5,1.0,18.0,None,True,True
2026-02-11T17-28-22,44.56682083333333,-123.27417533333333,99.0625,-88,-91,2462,11,6.5,1.0,18.0,None,True,True
2026-02-11T17-28-27,44.56682083333333,-123.27417533333333,99.0625,-88,-91,2462,11,6.5,1.0,18.0,None,True,True
2026-02-11T17-28-32,44.56682083333333,-123.27417533333333,99.0625,-88,-90,2462,11,6.5,1.0,18.0,None,True,True
2026-02-11T17-28-37,44.56682083333333,-123.27417533333333,99.0625,-88,-90,2462,11,6.5,1.0,18.0,None,True,True
2026-02-11T17-28-42,44.56682083333333,-123.27417533333333,99.0625,-88,-90,2462,11,6.5,1.0,18.0,None,True,True
2026-02-11T17-28-47,44.56682083333333,-123.27417533333333,99.0625,-88,-90,2462,11,6.5,1.0,18.0,None,True,True
2026-02-11T17-28-52,44.56682083333333,-123.27417533333333,99.0625,-88,-90,2462,11,6.5,2.0,18.0,None,True,True
2026-02-11T17-28-57,44.56682083333333,-123.27417533333333,99.0625,-88,-90,2462,11,6.5,1.0,18.0,None,True,True
2026-02-11T17-29-02,44.56682083333333,-123.27417533333333,99.0625,-96,-96,2462,11,0.0,0.0,18.0,None,True,True
2026-02-11T17-29-07,44.56682083333333,-123.27417533333333,99.0625,-96,-96,2462,11,0.0,0.0,18.0,None,True,True
2026-02-11T17-29-12,44.56682083333333,-123.27417533333333,99.0625,-96,-96,2462,11,0.0,0.0,18.0,None,True,True
2026-02-11T17-29-17,44.56682083333333,-123.27417533333333,-77.4375,-96,-96,2462,11,0.0,0.0,18.0,None,True,True
2026-02-11T17-29-22,44.566835000000005,-123.27433883333333,-77.4375,-59,-91,2462,11,180.0,243.0,18.0,None,True,True
2026-02-11T17-29-27,44.56683566666667,-123.27433916666665,-77.4375,-60,-91,2462,11,180.0,270.0,18.0,None,True,True
