datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T17-01-33,0.0,0.0,80.3125,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-01-38,0.0,0.0,80.3125,-74,-86,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T17-01-43,0.0,0.0,80.3125,-75,-84,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T17-01-48,0.0,0.0,80.3125,-74,-85,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T17-01-53,0.0,0.0,82.8125,-73,-86,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T17-01-58,0.0,0.0,82.8125,-74,-86,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T17-02-03,44.5668295,-123.27438583333333,82.8125,-73,-86,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T17-02-08,44.5668295,-123.27438583333333,82.8125,-73,-86,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T17-02-13,44.566828666666666,-123.27438400000001,82.8125,-74,-85,2452,9,6.5,27.0,18.0,None,True,True
2026-02-11T17-02-18,44.5668275,-123.2743805,92.25,-77,-85,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T17-02-23,44.5668275,-123.2743805,92.4375,-75,-86,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T17-02-28,44.5668275,-123.2743805,87.625,-74,-85,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T17-02-33,44.56682316666667,-123.27423183333333,85.375,-76,-85,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T17-02-38,44.56682250000001,-123.274153,85.625,-81,-85,2452,9,6.5,15.0,18.0,None,True,True
2026-02-11T17-02-43,44.56682333333333,-123.27407999999998,87.125,-76,-86,2452,9,6.5,15.0,18.0,None,True,True
2026-02-11T17-02-48,44.56682300000001,-123.27406516666666,84.875,-75,-86,2452,9,6.5,27.0,18.0,None,True,True
2026-02-11T17-02-53,44.56681516666666,-123.27394533333333,84.9375,-80,-86,2452,9,6.5,40.5,18.0,None,True,True
2026-02-11T17-02-58,44.566813,-123.27390866666669,81.6875,-82,-85,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T17-03-03,44.566813,-123.27390866666669,81.1875,-84,-85,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T17-03-08,44.566813,-123.27390866666669,84.375,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T17-03-13,44.566813,-123.27390866666669,85.125,-88,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T17-03-18,44.566813,-123.27390866666669,84.3125,-88,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T17-03-23,44.566813,-123.27390866666669,83.4375,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T17-03-28,44.56681333333333,-123.27377183333334,82.6875,-85,-85,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T17-03-33,44.56681333333333,-123.27377183333334,82.4375,-84,-85,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T17-03-38,44.56681333333333,-123.27377183333334,82.4375,-88,-96,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T17-03-43,44.56681333333333,-123.27377183333334,82.4375,-88,-96,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T17-03-48,44.56681333333333,-123.27377183333334,82.4375,-88,-96,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T17-03-53,44.56681333333333,-123.27377183333334,82.4375,-89,-96,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T17-03-58,44.56681333333333,-123.27377183333334,82.4375,-89,-96,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T17-04-03,44.56681333333333,-123.27377183333334,82.4375,-89,-96,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T17-04-08,44.56681333333333,-123.27377183333334,82.4375,-89,-96,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T17-04-13,44.56681333333333,-123.27377183333334,82.4375,-89,-96,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T17-04-18,44.56681333333333,-123.27377183333334,82.4375,-89,-96,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T17-04-23,44.56681333333333,-123.27377183333334,82.4375,-89,-96,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T17-04-28,44.56681333333333,-123.27377183333334,82.4375,-89,-96,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T17-04-33,44.56681333333333,-123.27377183333334,82.4375,-89,-96,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T17-04-38,44.56681333333333,-123.27377183333334,82.4375,-89,-96,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T17-04-43,44.56681333333333,-123.27377183333334,82.4375,-89,-96,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T17-04-48,44.56681333333333,-123.27377183333334,82.4375,-88,-96,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T17-04-53,44.56681333333333,-123.27377183333334,82.4375,-88,-96,2452,9,6.5,13.5,18.0,None,True,True
