datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T16-39-26,44.56626516666667,-123.27462849999999,-155.25,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-39-31,44.56626516666667,-123.27462849999999,-155.25,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-39-36,44.56626516666667,-123.27462849999999,-155.25,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-39-41,44.56626516666667,-123.27462849999999,-155.25,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-39-46,44.56626516666667,-123.27462849999999,-155.25,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-39-51,44.56626516666667,-123.27462849999999,-155.25,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-39-56,44.56626516666667,-123.27462849999999,-155.25,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-40-01,44.56626516666667,-123.27462849999999,-155.25,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-40-06,44.56626516666667,-123.27462849999999,-155.25,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-40-11,44.56626516666667,-123.27462849999999,-155.25,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-40-16,44.56626516666667,-123.27462849999999,-155.25,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-40-21,44.56626516666667,-123.27462849999999,-155.25,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-40-26,44.56626516666667,-123.27462849999999,-155.25,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-40-31,44.56626516666667,-123.27462849999999,-155.25,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-40-36,44.56626516666667,-123.27462849999999,-155.25,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-40-41,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-40-46,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-40-51,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-40-56,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-41-01,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-41-06,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-41-11,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-41-16,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-41-21,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-41-26,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-41-31,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-41-36,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-41-41,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
