datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T16-51-39,0.0,0.0,-99.0625,None,None,None,None,None,None,None,None,False,False
2026-02-11T16-51-44,0.0,0.0,-99.0625,-72,-85,2452,9,6.5,108.0,18.0,None,True,True
2026-02-11T16-51-49,0.0,0.0,-99.0625,-75,-84,2452,9,6.5,30.0,18.0,None,True,True
2026-02-11T16-51-54,44.56683666666666,-123.27441966666666,-102.0,-80,-85,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-51-59,44.56683666666666,-123.27441966666666,-106.9375,-78,-84,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-52-04,44.566831500000006,-123.27456483333332,-104.375,-68,-84,2452,9,6.5,27.0,18.0,None,True,True
2026-02-11T16-52-09,44.566830333333336,-123.27460916666665,-102.8125,-66,-84,2452,9,6.5,240.0,18.0,None,True,True
2026-02-11T16-52-14,44.566835833333336,-123.27476399999999,-100.9375,-72,-86,2452,9,6.5,90.0,18.0,None,True,True
2026-02-11T16-52-19,44.566838999999995,-123.27483216666666,-105.1875,-69,-86,2452,9,6.5,90.0,18.0,None,True,True
2026-02-11T16-52-24,44.56683983333334,-123.27489916666667,-100.9375,-72,-85,2452,9,6.5,90.0,18.0,None,True,True
2026-02-11T16-52-29,44.56683866666667,-123.2749735,-104.875,-73,-84,2452,9,6.5,108.0,18.0,None,True,True
2026-02-11T16-52-34,44.566837,-123.27502066666666,-100.0625,-69,-84,2452,9,6.5,108.0,18.0,None,True,True
2026-02-11T16-52-39,44.56683816666667,-123.27513183333333,-103.75,-76,-84,2452,9,6.5,81.0,18.0,None,True,True
2026-02-11T16-52-44,44.56683816666667,-123.2751945,-99.75,-77,-85,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-52-49,44.56683816666667,-123.2752615,-105.625,-79,-86,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-52-54,44.56683516666667,-123.27535099999999,-105.625,-81,-86,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T16-52-59,44.566838999999995,-123.27542166666666,-93.125,-82,-86,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T16-53-04,44.56684216666666,-123.27545666666668,-99.0,-79,-82,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T16-53-09,44.56684216666666,-123.27545666666668,-104.4375,-80,-86,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-53-14,44.56684216666666,-123.27545666666668,-110.5625,-80,-86,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-53-19,44.56684216666666,-123.27545666666668,-104.625,-84,-85,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-53-24,44.56684133333333,-123.27555616666665,-101.125,-86,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-53-29,44.56684133333333,-123.27555616666665,-102.1875,-84,-85,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-53-34,44.56684133333333,-123.27555616666665,-102.625,-85,-85,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-53-39,44.56684133333333,-123.27555616666665,-105.625,-87,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-53-44,44.56684133333333,-123.27555616666665,-103.625,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-53-49,44.56684133333333,-123.27555616666665,-103.75,-88,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-53-54,44.56684133333333,-123.27555616666665,-103.5625,-85,-86,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-53-59,44.56684133333333,-123.27555616666665,-104.875,-87,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-54-04,44.56684133333333,-123.27555616666665,-105.3125,-86,-86,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-54-09,44.56684133333333,-123.27555616666665,-103.0625,-88,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-54-14,44.56684133333333,-123.27555616666665,-103.0625,-84,-87,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-54-19,44.56684133333333,-123.27555616666665,-103.0625,-87,-87,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-54-24,44.56684133333333,-123.27555616666665,-103.0625,-88,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-54-29,44.56684133333333,-123.27555616666665,-103.0625,-88,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-54-34,44.56684133333333,-123.27555616666665,-103.0625,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-54-39,44.56684133333333,-123.27555616666665,-103.0625,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-54-44,44.56684133333333,-123.27555616666665,-103.0625,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-54-49,44.56684133333333,-123.27555616666665,-103.0625,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-54-54,44.56684133333333,-123.27555616666665,-103.0625,-89,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-54-59,44.56684133333333,-123.27555616666665,-103.0625,-88,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-55-04,44.56684133333333,-123.27555616666665,-103.0625,-88,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-55-09,44.56684133333333,-123.27555616666665,-103.0625,-88,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-55-14,44.56684133333333,-123.27555616666665,-103.0625,-88,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-55-19,44.56684133333333,-123.27555616666665,-103.0625,-88,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-55-24,44.56684133333333,-123.27555616666665,-103.0625,-88,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-55-29,44.56684133333333,-123.27555616666665,-103.0625,-88,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-55-34,44.56684133333333,-123.27555616666665,-103.0625,-88,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-55-39,44.56684133333333,-123.27555616666665,-103.0625,-88,-96,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-55-44,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-55-49,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-55-54,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-55-59,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-56-04,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-56-09,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-56-14,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-56-19,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-56-24,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-56-29,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-56-34,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-56-39,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-56-44,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-56-49,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-56-54,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-56-59,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-57-04,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-57-09,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-57-14,44.56684133333333,-123.27555616666665,-103.0625,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-57-19,44.56684133333333,-123.27555616666665,-103.0625,-81,-87,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-57-24,44.56684133333333,-123.27555616666665,-103.0625,-82,-87,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T16-57-29,44.56684133333333,-123.27555616666665,-103.0625,-80,-87,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T16-57-34,44.56684133333333,-123.27555616666665,-103.0625,-80,-88,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T16-57-39,44.56684133333333,-123.27555616666665,-103.0625,-75,-87,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-57-44,44.56684133333333,-123.27555616666665,83.1875,-75,-88,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-57-49,44.56684133333333,-123.27555616666665,86.0625,-75,-84,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-57-54,44.56684133333333,-123.27555616666665,86.375,-72,-86,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-57-59,44.56684133333333,-123.27555616666665,81.875,-76,-86,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-58-04,44.56684133333333,-123.27555616666665,87.125,-73,-87,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T16-58-09,44.56684133333333,-123.27555616666665,84.0625,-70,-87,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-58-14,44.56684133333333,-123.27555616666665,87.4375,-67,-85,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-58-19,44.56684133333333,-123.27555616666665,86.5625,-76,-85,2452,9,6.5,15.0,18.0,None,True,True
2026-02-11T16-58-24,44.56684133333333,-123.27555616666665,88.5625,-74,-86,2452,9,6.5,13.5,18.0,None,True,True
2026-02-11T16-58-29,44.56684133333333,-123.27555616666665,82.4375,-73,-86,2452,9,6.5,6.5,18.0,None,True,True
