datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-25T14-32-40,44.566829999999996,-123.27441116666665,24.25,None,None,None,None,None,None,None,None,False,False
2026-02-25T14-32-45,44.56683066666666,-123.27441283333334,24.25,-34,-84,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-32-50,44.56683083333334,-123.27441383333334,24.25,-32,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-32-55,44.566830333333336,-123.27441333333333,24.25,-38,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-33-00,44.56682983333334,-123.27441300000001,24.125,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-33-05,44.566828666666666,-123.27441283333334,24.0,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-33-10,44.56682783333334,-123.274412,23.8125,-33,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-33-15,44.56682683333334,-123.27441083333333,23.8125,-34,-86,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-33-20,44.56682583333333,-123.27440966666667,23.8125,-35,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-33-25,44.566825,-123.27440800000001,23.875,-31,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-33-30,44.56682433333334,-123.27440700000001,22.9375,-34,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-33-35,44.56682316666667,-123.27440649999998,25.4375,-32,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-33-40,44.56682316666667,-123.27440683333334,25.4375,-34,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-33-45,44.56682349999999,-123.2744075,25.4375,-34,-72,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-33-50,44.56682433333334,-123.27440866666666,25.4375,-31,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-33-55,44.56682533333333,-123.2744095,25.4375,-33,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-34-00,44.56682633333333,-123.27440966666667,25.4375,-33,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-34-05,44.5668265,-123.27440983333332,25.4375,-32,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-34-10,44.56682616666667,-123.27441083333333,25.4375,-38,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-34-15,44.56682616666667,-123.27441150000001,25.4375,-30,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-34-20,44.56682633333333,-123.27441166666668,25.5,-32,-86,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-34-25,44.56682550000001,-123.27442666666666,31.375,-34,-86,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-34-30,44.56682816666667,-123.27447383333335,28.4375,-36,-86,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-34-35,44.56682850000001,-123.27452416666665,25.0,-39,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-34-40,44.5668305,-123.2745295,26.0,-43,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-34-45,44.56683366666666,-123.2745295,26.0,-42,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-34-50,44.566835999999995,-123.27452966666667,25.9375,-42,-86,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-34-55,44.56683616666666,-123.27455816666667,24.75,-44,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-35-00,44.56683566666667,-123.27462733333331,26.8125,-46,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-35-05,44.56683516666667,-123.27469716666668,30.8125,-52,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-35-10,44.56683616666666,-123.2747625,26.6875,-51,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-35-15,44.56683266666667,-123.27482983333333,26.375,-52,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-35-20,44.56683233333333,-123.27489716666666,26.0625,-57,-72,924,None,None,26.0,21.0,8,True,True
2026-02-25T14-35-25,44.56683116666667,-123.27496000000001,33.3125,-46,-88,924,None,None,26.0,21.0,8,True,True
2026-02-25T14-35-30,44.56683616666666,-123.27502216666666,28.4375,-45,-88,924,None,None,26.3,21.0,8,True,True
2026-02-25T14-35-35,44.566835000000005,-123.275085,25.25,-47,-86,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-35-40,44.566833333333335,-123.27514833333335,27.625,-48,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-35-45,44.56683533333333,-123.27521333333334,25.25,-53,-88,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-35-50,44.566837,-123.27528150000002,30.25,-51,-88,924,None,None,19.5,21.0,8,True,True
2026-02-25T14-35-55,44.566837333333325,-123.27534916666667,25.9375,-57,-88,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-36-00,44.56683866666667,-123.27541966666668,30.125,-56,-88,924,None,None,26.3,21.0,8,True,True
2026-02-25T14-36-05,44.566840500000005,-123.27548966666667,30.0,-54,-88,924,None,None,26.3,21.0,8,True,True
