datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-25T13-59-23,44.56680716666666,-123.27442316666665,26.125,None,None,None,None,None,None,None,None,False,False
2026-02-25T13-59-28,44.56680800000001,-123.27442283333333,26.125,-93,-76,924,None,None,32.5,21.0,8,True,True
2026-02-25T13-59-33,44.566808666666674,-123.27442233333335,26.125,-40,-70,924,None,None,32.5,21.0,8,True,True
2026-02-25T13-59-38,44.5668095,-123.27442166666667,26.125,-37,-78,924,None,None,32.5,21.0,8,True,True
2026-02-25T13-59-43,44.56681066666667,-123.27442083333332,26.125,-39,-74,924,None,None,32.5,21.0,8,True,True
2026-02-25T13-59-48,44.56681083333333,-123.27442033333334,26.125,-88,-74,924,None,None,32.5,21.0,8,True,True
2026-02-25T13-59-53,44.56681083333333,-123.27442016666667,26.125,-33,-76,924,None,None,32.5,21.0,8,True,True
2026-02-25T13-59-58,44.56681066666667,-123.27441966666666,26.125,-84,-74,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-00-03,44.56681033333333,-123.2744195,26.125,-27,-76,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-00-08,44.5668095,-123.27441883333334,26.125,-92,-76,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-00-13,44.56680849999999,-123.27441883333334,26.125,-94,-66,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-00-18,44.56680783333333,-123.27441833333333,26.125,-91,-78,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-00-23,44.56680766666667,-123.27441849999998,26.125,-91,-78,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-00-28,44.56680733333333,-123.27441966666666,26.125,-33,-76,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-00-33,44.56680683333334,-123.27442033333334,26.125,-32,-76,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-00-38,44.5668065,-123.27442100000002,26.125,-40,-76,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-00-43,44.56680633333334,-123.27442166666667,26.125,-93,-76,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-00-48,44.56680616666666,-123.27442266666667,26.125,-38,-78,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-00-53,44.5668065,-123.27442350000001,26.125,-38,-78,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-00-58,44.56680633333334,-123.274424,26.125,-32,-76,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-01-03,44.566807000000004,-123.27442466666668,25.25,-27,-76,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-01-08,44.56680800000001,-123.27442500000001,25.25,-33,-64,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-01-13,44.566808333333334,-123.27442466666668,25.25,-32,-76,924,None,None,32.5,21.0,8,True,True
