datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-25T14-06-03,44.566824,-123.27441633333335,23.625,None,None,None,None,None,None,None,None,False,False
2026-02-25T14-06-08,44.56682466666666,-123.27441633333335,23.625,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-06-13,44.56682533333333,-123.27441666666667,23.625,-33,-86,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-06-18,44.56682633333333,-123.27441733333332,23.625,-39,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-06-23,44.5668275,-123.27441750000001,23.625,-39,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-06-28,44.566828666666666,-123.27441716666665,23.625,-35,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-06-33,44.566829000000006,-123.2744165,23.625,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-06-38,44.56682933333333,-123.27441516666667,23.625,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-06-43,44.56682966666667,-123.27441316666666,23.625,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-06-48,44.56682916666667,-123.27441166666668,23.625,-36,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-06-53,44.566828666666666,-123.27441083333333,23.625,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-06-58,44.566828,-123.27440966666667,23.625,-33,-88,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-07-03,44.5668275,-123.27440866666666,23.625,-33,-88,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-07-08,44.5668275,-123.27440849999999,23.625,-34,-88,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-07-13,44.56682716666666,-123.27440900000002,23.625,-33,-88,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-07-18,44.56682716666666,-123.27441016666668,23.625,-33,-86,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-07-23,44.56682633333333,-123.27441150000001,23.625,-33,-88,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-07-28,44.56682533333333,-123.27441283333334,23.625,-34,-88,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-07-33,44.56682433333334,-123.27441400000001,23.625,-34,-88,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-07-38,44.56682366666667,-123.27441416666667,23.625,-35,-86,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-07-43,44.56682349999999,-123.27441366666666,23.625,-33,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-07-48,44.56682266666667,-123.27441316666666,23.625,-33,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-07-53,44.566822,-123.27441283333334,23.625,-34,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-07-58,44.566821499999996,-123.27441266666668,23.625,-33,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-08-03,44.56682116666666,-123.27441216666666,23.625,-35,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-08-08,44.56682116666666,-123.27441216666666,23.625,-33,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-08-13,44.56682083333333,-123.27441166666668,23.625,-34,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-08-18,44.56681966666667,-123.27441150000001,23.625,-33,-88,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-08-23,44.56681933333333,-123.27441066666667,23.625,-33,-86,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-08-28,44.56681933333333,-123.27440966666667,23.625,-34,-86,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-08-33,44.56682033333333,-123.27440883333333,23.625,-39,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-08-38,44.56682183333334,-123.27440783333334,23.625,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-08-43,44.56682333333333,-123.27440716666666,23.625,-33,-88,924,None,None,26.0,21.0,8,True,True
2026-02-25T14-08-48,44.56682433333334,-123.27440700000001,23.625,-35,-86,924,None,None,26.0,21.0,8,True,True
2026-02-25T14-08-53,44.56682550000001,-123.27440700000001,23.625,-33,-88,924,None,None,26.0,21.0,8,True,True
2026-02-25T14-08-58,44.56682666666667,-123.27440716666666,23.625,-38,-88,924,None,None,26.0,21.0,8,True,True
2026-02-25T14-09-03,44.566828,-123.27440716666666,23.625,-33,-88,924,None,None,26.3,21.0,8,True,True
2026-02-25T14-09-08,44.56682916666667,-123.27440716666666,23.625,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-09-13,44.56683066666666,-123.27440800000001,23.625,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-09-18,44.566831333333326,-123.27440883333333,23.625,-33,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-09-23,44.566832000000005,-123.2744095,23.625,-33,-72,924,None,None,32.5,21.0,8,True,True
