datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-25T14-20-41,0.0,0.0,0.0,None,None,None,None,None,None,None,None,False,False
2026-02-25T14-20-46,0.0,0.0,0.0,-35,-74,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-20-51,0.0,0.0,0.0,-34,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-20-56,0.0,0.0,0.0,-35,-74,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-21-01,0.0,0.0,0.0,-33,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-21-06,0.0,0.0,0.0,-34,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-21-11,0.0,0.0,0.0,-35,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-21-16,0.0,0.0,0.0,-34,-86,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-21-21,0.0,0.0,0.0,-33,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-21-26,0.0,0.0,0.0,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-21-31,0.0,0.0,0.0,-33,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-21-36,0.0,0.0,0.0,-33,-88,924,None,None,26.0,21.0,8,True,True
2026-02-25T14-21-41,0.0,0.0,0.0,-28,-88,924,None,None,26.0,21.0,8,True,True
2026-02-25T14-21-46,0.0,0.0,0.0,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-21-51,0.0,0.0,0.0,-33,-88,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-21-56,0.0,0.0,0.0,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-22-01,0.0,0.0,0.0,-32,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-22-06,0.0,0.0,0.0,-33,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-22-11,0.0,0.0,0.0,-33,-86,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-22-16,0.0,0.0,0.0,-35,-86,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-22-21,0.0,0.0,0.0,-34,-72,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-22-26,0.0,0.0,0.0,-35,-72,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-22-31,0.0,0.0,0.0,-33,-72,924,None,None,29.2,21.0,8,True,True
2026-02-25T14-22-36,0.0,0.0,0.0,-34,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-22-41,0.0,0.0,0.0,-33,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-22-46,0.0,0.0,0.0,-33,-72,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-22-51,0.0,0.0,0.0,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-22-56,0.0,0.0,0.0,-35,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-23-01,0.0,0.0,0.0,-33,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-23-06,0.0,0.0,0.0,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-23-11,0.0,0.0,0.0,-33,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-23-16,0.0,0.0,0.0,-33,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-23-21,0.0,0.0,0.0,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-23-26,0.0,0.0,0.0,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-23-31,0.0,0.0,0.0,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-23-36,0.0,0.0,0.0,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-23-41,0.0,0.0,0.0,-34,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-23-46,0.0,0.0,0.0,-33,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-23-51,0.0,0.0,0.0,-33,-88,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-23-56,0.0,0.0,0.0,-33,-86,924,None,None,32.5,21.0,8,True,True
2026-02-25T14-24-01,0.0,0.0,0.0,-36,-88,924,None,None,32.5,21.0,8,True,True
